"author","author_date","committer","committer_date","sha","additions","deletions","total"
"junegunn","2015-08-18 03:03:08","junegunn","2015-08-18 03:03:08","55d566b72f0f5743fe11349635a8dfdc6a3259ac","1","1","2"
"junegunn","2015-08-15 17:47:52","junegunn","2015-08-15 17:47:52","60336c74239c7522f5998e65a8365589cc188482","71","3","74"
"junegunn","2015-08-15 15:04:45","junegunn","2015-08-15 15:04:45","7ae877bd3a66759fee2b97fd1212f761a16738c6","2","2","4"
"junegunn","2015-08-15 14:53:27","junegunn","2015-08-15 14:53:27","c601fc6437f864c440b9d35c87604e48f2a48446","1","1","2"
"junegunn","2015-08-15 14:53:11","junegunn","2015-08-15 14:53:11","e5fec408c4a79c9a537f07b6adcbc94554579c53","1","1","2"
"junegunn","2015-08-11 17:09:46","junegunn","2015-08-11 17:09:46","8156e9894e9f05cfea9043af44d0258ad2a6721d","3","3","6"
"junegunn","2015-08-10 15:21:09","junegunn","2015-08-10 15:21:09","cacc212f12387f746191ee754f6b6bd58d3441e0","1","1","2"
"junegunn","2015-08-10 14:47:03","junegunn","2015-08-10 15:15:41","d0f2c00f9f0a2ded5a94703c30ea127b8f8cb847","15","33","48"
"junegunn","2015-08-10 09:34:20","junegunn","2015-08-10 09:34:20","766427de0c04c64085c5ed907e3fdcc6124fa2dd","33","115","148"
"junegunn","2015-08-07 18:53:46","junegunn","2015-08-07 18:53:46","a7b75c99a5c2dd76163e229a4b6f9f49401272e0","0","1","1"
"junegunn","2015-08-05 14:50:38","junegunn","2015-08-05 14:50:38","bae10a6582f42bab7c8b46e2817ed286ab7807c9","0","1","1"
"junegunn","2015-08-02 15:21:21","junegunn","2015-08-02 15:21:21","c4cf90a3d22a4641633f366fe64b992a62dab13f","3","3","6"
"junegunn","2015-08-02 15:14:34","junegunn","2015-08-02 15:14:34","15c49a3e084d758d3e475da27111732556deaecb","1","2","3"
